Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
293,ATRO,71.79,852827,Industrials,Aerospace & Defense,94.0,78.0,86.0,93.0,5.17,5.0786,737167.0,1007790.0,88.72,21.76,3542722304,NO,68.52,53.75,70.83,60.97,,11669,0.97,854917,NO,NO,2025-09-10,7185830.0
309,ATI,192.06,773368,Industrials,Metal Fabrication,94.0,76.0,87.0,93.0,6.8439,6.6568,1834254.0,2094940.0,205.31,70.42,26210510848,NO,174.61,133.05,180.49,153.4,,6689,0.69,773368,NO,NO,2025-03-21,25961500.0
310,CAT,969.92,2395430,Industrials,Farm & Heavy Construction Machinery,94.0,71.0,89.0,94.0,45.0607,33.25,2986304.0,5052910.0,1073.46,388.09,446737350656,NO,916.33,699.43,927.31,778.55,,16234,0.0,2395430,NO,NO,2006-10-20,67780400.0
312,CVLG,43.68,86970,Industrials,Trucking,94.0,68.0,94.0,96.0,1.7348,1.6705,195809.0,192800.0,47.08,18.0,1099468800,NO,39.16,27.97,40.89,31.76,,7972,0.0,86970,NO,NO,1994-10-28,9770400.0
314,PKE,37.72,182991,Industrials,Aerospace & Defense,94.0,88.0,88.0,95.0,2.0257,2.0257,314006.0,589330.0,39.86,14.96,787512896,NO,34.01,26.04,34.39,29.13,,11669,0.0,182991,NO,NO,2023-03-17,5547900.0
318,ALNT,88.17,253163,Technology,Electronic Components,94.0,58.0,92.0,93.0,6.4596,5.9711,254170.0,344630.0,104.65,36.85,1498582400,NO,80.73,63.5,81.53,70.05,,11518,0.0,253163,NO,NO,2000-01-31,1607100.0
320,TWN,97.35,20202,Financial Services,Asset Management,94.0,23.0,93.0,95.0,4.2371,3.3879,52040.0,68020.0,105.09,44.36,558987456,NO,95.05,68.3,95.22,75.02,,9962,2.25,20202,NO,NO,2010-04-21,1037900.0
321,GSAT,80.2,696856,Communication Services,Telecom Services,94.0,24.0,38.0,85.0,1.1336,1.1279,1670696.0,1742290.0,84.7,22.35,10328871936,NO,81.64,64.2,81.52,70.79,,4946,0.0,696856,NO,NO,2021-08-30,37190507.0
323,SOXY,103.99,17253,ETF,ETF,94.0,19.0,94.0,94.0,5.7337,3.9542,17785.0,20040.0,115.36,50.53,0,NO,96.95,71.27,99.97,78.04,,396,0.0,17253,NO,NO,2026-02-27,106400.0
324,IGPT,98.14,135011,ETF,ETF,94.0,16.0,95.0,93.0,4.7971,3.255,176398.0,235840.0,109.32,48.44,0,NO,92.84,68.49,95.7,74.38,,5290,2.29,135011,NO,NO,2006-12-20,3724500.0
326,BELFA,237.0,113567,Technology,Electronic Components,94.0,15.0,84.0,92.0,18.9521,17.5621,136611.0,279420.0,293.51,87.9,3015281664,NO,251.32,186.45,248.55,213.39,,10727,0.83,113567,NO,NO,1996-07-24,1593600.0
327,TEKX,67.81,3885,ETF,ETF,94.0,16.0,95.0,94.0,2.0552,1.6435,5436.0,5290.0,77.28,31.3,0,NO,63.46,48.29,66.06,51.71,,455,0.73,3885,NO,NO,2025-02-27,193300.0
329,SMH,604.3,9624720,ETF,ETF,94.0,14.0,93.0,93.0,32.0443,22.8786,10501852.0,13250070.0,671.83,278.55,0,NO,582.05,427.59,595.59,470.39,,6559,0.0,9627084,YES,NO,2004-12-09,106899600.0
334,KALU,178.93,179179,Basic Materials,Aluminum,94.0,17.0,89.0,92.0,9.3836,8.5357,279563.0,410650.0,195.96,71.44,2923824384,NO,178.97,128.28,179.98,147.58,,5029,1.21,179179,NO,NO,2010-03-24,3730000.0
336,SYNA,124.21,1186595,Technology,Semiconductors,94.0,5.0,95.0,93.0,9.1307,8.165,1081232.0,2015200.0,149.11,58.28,4851975168,NO,124.18,87.63,130.15,97.2,,6147,2.54,1186595,NO,NO,2005-02-09,38096250.0
341,MRX,66.34,852978,Financial Services,Capital Markets,94.0,94.0,93.0,94.0,3.612,3.542,1061259.0,1277140.0,67.35,27.91,4771893760,NO,57.33,42.64,59.39,47.82,,549,1.78,852978,NO,NO,2024-04-25,7269100.0
342,SNEX,122.28,555427,Financial Services,Capital Markets,94.0,85.0,92.0,96.0,7.7721,7.5243,836193.0,1316030.0,141.99,53.53,9690872832,NO,118.05,83.19,122.11,94.13,,7885,0.75,555427,NO,NO,2006-12-21,8230275.0
344,APLD,33.5,13613914,Technology,Information Technology Services,94.0,1.0,90.0,88.0,3.5789,3.3696,23390127.0,20592130.0,50.73,9.02,9573279744,NO,41.37,32.35,41.16,33.92,,1059,0.0,13675557,YES,NO,2025-06-02,239746500.0
348,GRC,85.31,171678,Industrials,Specialty Industrial Machinery,94.0,86.0,90.0,95.0,3.2264,3.0807,180544.0,251600.0,92.78,36.41,2253057792,NO,79.27,60.04,80.63,67.25,,11669,0.04,171678,NO,NO,2006-12-28,1430664.0
349,HECO,66.56,128,ETF,ETF,94.0,22.0,95.0,94.0,1.0706,0.6144,6855.0,990.0,71.01,32.84,0,NO,61.55,47.97,64.2,50.7,,455,0.0,128,NO,NO,2025-11-04,430900.0
355,TNA,73.85,3111562,ETF,ETF,94.0,83.0,94.0,93.0,3.6057,3.3672,7327278.0,5732850.0,76.84,31.34,0,NO,66.51,53.32,68.32,57.22,,4431,0.23,3111562,NO,NO,2011-10-04,222000000.0
360,URTY,86.02,272828,ETF,ETF,94.0,83.0,94.0,93.0,4.1721,3.8907,1095127.0,941420.0,89.4,36.8,0,NO,77.5,62.28,79.56,66.75,,4123,0.29,272828,NO,NO,2011-10-05,8068400.0
361,FLTW,103.96,156369,ETF,ETF,94.0,26.0,93.0,94.0,3.5479,2.138,598454.0,132330.0,110.32,52.19,0,NO,96.31,72.67,98.6,79.15,,2146,1.6,156369,NO,NO,2026-05-15,12282700.0
362,IESC,670.79,208081,Industrials,Engineering & Construction,94.0,11.0,90.0,94.0,51.0918,46.8396,255363.0,492060.0,804.0,291.0,13364744192,NO,683.99,497.97,690.95,546.77,,7152,0.85,208081,NO,NO,2007-09-06,1946500.0
364,SHOC,111.2,27774,ETF,ETF,93.0,12.0,93.0,93.0,5.8336,4.0676,22398.0,28600.0,124.68,52.96,0,NO,108.7,80.79,110.78,88.3,,938,0.0,27774,NO,NO,2024-07-17,277200.0
369,DIOD,97.64,540854,Technology,Semiconductors,93.0,4.0,91.0,96.0,8.6679,7.0514,707508.0,946380.0,125.99,42.28,4486044160,NO,106.33,71.1,104.37,80.35,,13455,0.0,544905,NO,NO,2008-12-22,4679400.0
371,ROM,143.75,38741,ETF,ETF,93.0,5.0,96.0,92.0,9.3721,6.97,75480.0,73190.0,171.82,71.36,0,NO,139.64,104.51,143.87,109.68,,4886,2.25,38741,NO,NO,2008-10-13,38278400.0
372,AIVC,109.58,9343,ETF,ETF,93.0,8.0,93.0,93.0,4.4269,3.1029,23116.0,36460.0,124.23,53.26,0,NO,105.81,78.87,108.64,85.08,,2595,1.48,9343,NO,NO,2026-06-02,218800.0
376,PLXS,275.2,182029,Technology,Electronic Components,93.0,16.0,88.0,95.0,13.5286,12.1371,330885.0,409500.0,307.06,115.35,7363366912,NO,273.24,197.07,276.48,223.0,,10180,0.0,193524,NO,NO,1997-12-18,7320200.0
377,CGNX,69.49,2004792,Technology,Scientific & Technical Instruments,93.0,73.0,91.0,96.0,3.57,3.0471,2363657.0,2981720.0,72.88,31.77,11564487680,NO,63.43,49.33,65.62,53.3,,9307,1.4,2004792,NO,NO,1989-07-20,33836800.0
383,TKR,142.36,700608,Industrials,Tools & Accessories,93.0,79.0,92.0,94.0,4.7105,4.0127,1004367.0,1089680.0,146.37,70.57,9893238784,NO,126.16,98.98,131.44,109.81,,13455,1.87,700608,NO,NO,2012-08-01,14754136.0
384,MPTI,90.91,105735,Technology,Electronic Components,93.0,37.0,87.0,94.0,6.6699,6.6471,112660.0,233420.0,104.85,38.41,392862400,NO,84.21,65.05,89.3,71.73,,941,0.0,105735,NO,NO,2024-03-26,555100.0
385,TCAI,51.36,70174,ETF,ETF,93.0,9.0,91.0,94.0,2.5867,1.9334,130929.0,103670.0,58.63,24.45,0,NO,50.96,37.67,51.79,41.09,,230,2.41,70174,NO,NO,2025-09-23,788700.0
388,TQQQ,76.42,53732052,ETF,ETF,93.0,7.0,96.0,90.0,5.5079,4.3343,76985459.0,74124360.0,88.09,37.32,0,NO,75.19,57.66,76.91,60.05,,4123,2.97,53732052,YES,NO,2011-10-17,1094342400.0
389,MIRM,121.91,433178,Healthcare,Biotechnology,93.0,96.0,86.0,92.0,5.6381,5.4642,999524.0,1389540.0,125.75,49.22,7434221568,NO,103.06,88.31,108.07,97.37,,1750,0.0,433178,NO,NO,2019-12-16,8442800.0
391,CECO,80.68,965162,Industrials,Pollution & Treatment Controls,93.0,58.0,86.0,87.0,4.9275,4.7475,854418.0,918140.0,101.24,29.49,4711956480,NO,83.99,65.0,84.69,71.21,,11489,0.0,965162,NO,NO,2023-06-23,4359900.0
393,PLPC,367.78,90856,Industrials,Electrical Equipment & Parts,93.0,20.0,80.0,95.0,22.2629,20.9421,124962.0,108260.0,414.35,139.04,1797713024,NO,364.34,270.43,367.62,300.51,,6838,0.0,93318,NO,NO,2025-07-14,470600.0
394,SMHX,60.27,67502,ETF,ETF,93.0,7.0,94.0,92.0,3.0661,2.3361,136685.0,136230.0,68.36,30.96,0,NO,58.82,44.08,60.14,46.96,,463,1.88,67502,NO,NO,2025-08-12,845600.0
395,FSTR,43.61,60476,Industrials,Railroads,93.0,73.0,94.0,93.0,1.6693,1.6557,125557.0,136030.0,45.81,21.67,456103040,NO,39.96,31.22,41.84,33.57,,11359,0.0,60476,NO,NO,1993-06-04,1782700.0
396,EWT,107.27,5719519,ETF,ETF,93.0,48.0,93.0,94.0,3.6664,2.3329,6238408.0,6095210.0,112.78,57.42,0,NO,98.9,75.81,101.26,81.8,,6545,1.16,5719519,NO,NO,2009-04-29,37344000.0
401,FPS,47.5,11133438,Industrials,Electrical Equipment & Parts,93.0,2.0,95.0,,4.4679,4.0979,6216091.0,9415360.0,66.0,25.95,14460372992,NO,49.88,,51.9,,,103,1.18,11133438,YES,NO,2026-07-02,32150900.0
412,WGMI,56.48,795358,ETF,ETF,93.0,3.0,94.0,91.0,5.4247,4.9329,656803.0,838090.0,76.94,23.01,0,NO,61.04,49.15,62.03,48.87,,1104,3.82,795358,NO,NO,2025-03-04,2252000.0
416,AOSL,38.24,534406,Technology,Semiconductors,93.0,1.0,95.0,96.0,4.5664,3.8221,1039744.0,938330.0,54.34,17.01,1144507136,NO,43.34,28.68,41.84,30.33,,4070,0.0,534406,NO,NO,2022-05-18,5137100.0
419,AIR,143.61,363697,Industrials,Aerospace & Defense,93.0,96.0,87.0,94.0,5.3375,5.0439,420247.0,663030.0,146.75,69.17,5710546432,NO,119.38,102.07,125.08,112.35,,11669,1.3,363697,NO,NO,2008-02-06,4345300.0
420,CGON,69.26,515966,Healthcare,Biotechnology,93.0,95.0,36.0,93.0,3.9034,3.8591,1089857.0,1658450.0,77.0,23.65,6108903424,NO,64.64,53.73,64.9,60.07,,612,0.0,519265,NO,NO,2025-04-28,9040400.0
429,HYDR,51.67,34816,ETF,ETF,93.0,2.0,91.0,93.0,2.936,2.5728,105854.0,60910.0,74.8,22.67,0,NO,59.54,43.86,58.89,46.01,,1249,0.69,34816,NO,NO,2026-06-10,545500.0
432,MTZ,380.63,647726,Industrials,Engineering & Construction,93.0,66.0,63.0,94.0,21.2707,19.5086,1086388.0,1424220.0,441.43,160.08,30076835840,NO,389.79,284.2,384.65,320.83,,13455,0.69,647726,NO,NO,2018-11-09,13817900.0
433,SPRB,51.85,33050,Healthcare,Biotechnology,93.0,74.0,1.0,1.0,3.6055,3.5541,77634.0,113730.0,838.12,7.0,142705616,NO,53.02,73.88,52.68,63.04,,1439,0.0,33050,NO,NO,2025-10-06,24947100.0
435,BJRI,59.19,321212,Consumer Cyclical,Restaurants,92.0,97.0,95.0,91.0,2.4207,2.3486,431900.0,776560.0,62.07,28.46,1243991680,NO,46.51,39.53,50.44,43.03,,7480,0.0,321212,NO,NO,2012-10-26,5316700.0
440,ECG,143.86,803707,Industrials,Engineering & Construction,92.0,14.0,71.0,94.0,9.6094,8.2544,642042.0,728520.0,171.58,62.92,7342845952,NO,151.96,111.87,151.17,122.95,,421,1.54,803707,NO,NO,2025-05-14,3734500.0
441,QQQA,78.25,47785,ETF,ETF,92.0,14.0,93.0,92.0,4.0278,2.869,40921.0,71040.0,88.24,43.41,0,NO,75.46,57.24,77.08,61.9,,1286,0.0,47785,NO,NO,2026-05-04,180600.0
445,POWI,73.06,616575,Technology,Semiconductors,92.0,5.0,90.0,96.0,5.5479,4.7207,1235067.0,1197620.0,91.18,30.86,4070902016,NO,77.01,51.71,76.93,58.19,,7182,0.0,616575,NO,NO,2000-03-24,19421400.0
447,TINY,86.49,15609,ETF,ETF,92.0,59.0,90.0,93.0,4.6297,3.8553,11236.0,28400.0,97.12,42.8,0,NO,83.24,64.45,85.47,71.07,,1175,0.0,15609,NO,NO,2026-06-09,93700.0
450,UFCS,52.79,131602,Financial Services,Insurance - Property & Casualty,92.0,94.0,91.0,90.0,1.645,1.5929,136444.0,210380.0,54.42,25.79,1354388992,NO,46.59,38.32,48.9,41.25,,11668,0.0,131602,NO,NO,2001-10-11,4057200.0
451,CSTM,30.19,1175519,Basic Materials,Aluminum,92.0,4.0,53.0,93.0,1.5243,1.3929,2203688.0,2281280.0,36.99,13.04,4110382080,NO,33.06,23.79,32.82,27.26,,3298,0.37,1175519,NO,NO,2021-06-25,17210000.0
455,NVT,156.89,1841626,Industrials,Electrical Equipment & Parts,92.0,7.0,88.0,92.0,8.8329,6.7692,2160068.0,2611730.0,184.64,68.9,25372321792,NO,163.95,123.43,164.83,133.2,,2060,1.45,1841626,NO,NO,2018-05-01,40727700.0
458,ARTY,72.45,539833,ETF,ETF,92.0,8.0,93.0,91.0,3.2998,2.4209,897300.0,822490.0,81.85,40.56,0,NO,70.34,54.63,71.62,58.18,,2014,0.99,539833,NO,NO,2026-03-12,3072000.0
460,HLIO,82.5,227209,Industrials,Specialty Industrial Machinery,92.0,19.0,81.0,92.0,3.6221,3.3336,378049.0,515890.0,95.05,33.85,2726324480,NO,79.53,65.4,81.92,71.06,,7417,0.0,227209,NO,NO,2018-02-02,3161100.0
465,BFH,103.52,441401,Financial Services,Credit Services,92.0,91.0,91.0,89.0,3.3907,3.3007,696013.0,779350.0,109.91,53.83,4182939136,NO,92.98,75.94,95.7,82.85,,6299,0.12,441401,NO,NO,2008-01-28,42684447.0
467,WTAI,43.84,137329,ETF,ETF,92.0,13.0,93.0,91.0,2.2727,1.6141,227145.0,253650.0,48.89,24.18,0,NO,42.06,32.97,43.16,34.67,,1145,2.44,137329,NO,NO,2025-12-17,2709400.0
468,TRFK,100.06,154171,ETF,ETF,92.0,10.0,94.0,92.0,5.0982,3.4923,168629.0,198190.0,115.58,58.77,0,NO,95.49,73.82,98.14,77.08,,1019,2.59,154171,NO,NO,2025-11-20,640500.0
475,MOD,235.19,1158487,Consumer Cyclical,Auto Parts,92.0,2.0,47.0,94.0,18.3736,16.4486,1347709.0,2319090.0,323.25,86.48,12421744640,NO,269.68,197.66,265.42,218.56,,11035,0.0,1158487,NO,NO,2026-06-26,9422200.0
476,GNRC,257.81,413099,Industrials,Specialty Industrial Machinery,92.0,8.0,88.0,95.0,16.4936,13.285,883386.0,1138280.0,296.44,134.8,15176934400,NO,264.53,200.42,267.33,216.76,,4123,1.32,413099,NO,NO,2020-02-12,13312000.0
483,CHAT,91.0,296983,ETF,ETF,92.0,7.0,92.0,92.0,4.7554,3.18,705901.0,682820.0,105.2,47.8,0,NO,90.36,69.89,91.93,73.8,,784,1.69,296983,NO,NO,2026-06-05,1714000.0
485,RAL,69.26,1041799,Technology,Electronic Components,92.0,83.0,95.0,87.0,2.7518,2.5261,1615313.0,1875280.0,75.41,37.27,7752490496,NO,59.85,49.83,63.42,52.27,,258,0.83,1041799,NO,NO,2025-06-30,27065700.0
496,CSCO,113.98,21241387,Technology,Communication Equipment,92.0,8.0,92.0,91.0,3.4982,3.2954,24485090.0,30660560.0,130.37,65.75,449244725248,NO,111.5,85.15,115.83,91.87,,9160,0.32,21241387,YES,NO,1990-02-16,940636800.0
498,PRLB,77.14,230246,Industrials,Metal Fabrication,92.0,67.0,88.0,92.0,2.6971,2.535,205224.0,287100.0,83.15,38.48,1835472512,NO,73.43,59.54,75.53,64.21,,3610,0.45,230246,NO,NO,2016-03-04,4045400.0
500,MINV,54.95,6474,ETF,ETF,92.0,23.0,92.0,92.0,2.2181,1.4437,16581.0,17330.0,61.03,30.85,0,NO,52.86,41.61,53.84,44.29,,997,0.0,6474,NO,NO,2022-12-12,1709300.0
503,TSM,451.79,12429831,Technology,Semiconductors,92.0,68.0,88.0,91.0,23.1689,18.5254,13986186.0,16946810.0,479.0,223.7,2343197212672,NO,420.79,344.97,425.85,372.51,,7227,3.14,12429831,YES,NO,2025-01-27,68667500.0
506,GTEK,60.41,13410,ETF,ETF,92.0,25.0,92.0,91.0,1.8212,1.3071,22483.0,21640.0,63.22,34.56,0,NO,56.97,45.12,58.06,48.02,,1204,0.52,13410,NO,NO,2021-09-16,1013200.0
507,PRM,33.88,675959,Basic Materials,Specialty Chemicals,92.0,87.0,88.0,79.0,1.8934,1.8559,1538486.0,2578570.0,38.17,15.0,5526744576,NO,32.78,27.15,33.4,28.74,,1166,0.0,675959,NO,NO,2022-06-24,15125900.0
508,ARW,197.82,382094,Technology,Electronics & Computer Distribution,91.0,5.0,89.0,95.0,7.8921,6.9149,715611.0,730240.0,237.33,101.79,10115316736,NO,210.45,149.11,212.43,165.86,,11669,0.0,382094,NO,NO,2000-02-24,10397800.0
511,PSCT,84.76,28124,ETF,ETF,91.0,19.0,90.0,91.0,3.335,2.9296,40836.0,37140.0,92.45,43.83,0,NO,81.96,64.93,83.62,69.52,,4086,0.0,28124,NO,NO,2015-08-20,5811600.0
513,TTXU,30.28,15628,ETF,ETF,91.0,3.0,96.0,89.0,2.1821,1.6466,13518.0,14550.0,38.6,13.22,0,NO,28.96,,30.04,22.47,,189,0.0,15628,NO,NO,2026-06-09,70500.0
520,VIK,100.55,1893165,Consumer Cyclical,Travel Services,91.0,87.0,89.0,89.0,3.6782,3.3911,3213672.0,3161440.0,105.76,54.34,44861100032,NO,89.68,74.12,92.66,80.38,,545,0.0,1893165,NO,NO,2024-05-01,35017400.0
535,MSBI,30.44,200105,Financial Services,Banks - Regional,91.0,83.0,88.0,90.0,0.9095,0.9074,166511.0,245510.0,31.68,14.24,631015104,NO,28.17,22.16,29.04,24.81,,2542,0.0,200105,NO,NO,2016-05-24,1775300.0
536,KEYS,319.73,1152082,Technology,Scientific & Technical Instruments,91.0,9.0,54.0,92.0,16.3912,13.133,1543798.0,2037410.0,374.96,152.85,54640373760,NO,346.19,255.12,340.06,287.99,,2943,1.07,1152082,NO,NO,2018-11-05,47677800.0
543,LFUS,422.02,462689,Technology,Electronic Components,91.0,6.0,80.0,93.0,20.8,18.0236,319973.0,355620.0,500.57,225.25,10672422912,NO,450.01,334.15,453.26,371.65,,8504,0.57,462689,NO,NO,2016-11-28,3396900.0
553,NPO,341.29,202694,Industrials,Specialty Industrial Machinery,91.0,78.0,89.0,93.0,16.3114,14.187,271911.0,460000.0,390.42,197.87,7210319360,NO,324.36,259.74,331.86,278.93,,6066,0.55,202694,NO,NO,2014-01-13,3043000.0
566,QTUM,156.94,343462,ETF,ETF,91.0,12.0,91.0,90.0,5.9786,4.9064,730749.0,732280.0,170.0,89.23,0,NO,151.83,122.35,155.12,129.24,,1967,0.99,343462,NO,NO,2025-01-08,2103300.0
569,THNQ,90.03,19384,ETF,ETF,91.0,25.0,93.0,90.0,2.7366,2.2078,28304.0,29160.0,93.59,53.63,0,NO,82.95,68.89,85.54,71.18,,1540,0.58,19384,NO,NO,2024-05-30,1048800.0
570,AVT,82.46,973565,Technology,Electronics & Computer Distribution,91.0,7.0,88.0,94.0,3.0657,2.7429,1423250.0,1536720.0,95.26,44.25,6763705344,NO,85.71,63.11,85.89,69.55,,13405,0.0,973565,NO,NO,2008-04-15,8983800.0
572,CMI,678.24,415383,Industrials,Specialty Industrial Machinery,91.0,31.0,82.0,86.0,28.5011,22.2946,993040.0,1335710.0,737.76,325.25,93589708800,NO,677.08,557.56,671.57,604.8,,13455,0.82,415383,NO,NO,2007-04-27,31219200.0
575,PWR,674.04,1098038,Industrials,Engineering & Construction,91.0,13.0,78.0,93.0,30.4586,26.5607,1244540.0,1929570.0,788.75,363.01,101146533888,NO,712.84,539.6,708.55,589.49,,7141,0.0,1098038,NO,NO,2009-06-30,41581400.0
580,TSAT,46.37,108391,Technology,Communication Equipment,90.0,28.0,70.0,93.0,3.8757,3.7636,261695.0,222710.0,59.12,19.59,2382423040,NO,49.02,36.06,48.62,39.51,,5267,0.15,109482,NO,NO,2023-08-11,23276300.0
582,Q,146.68,1617191,Technology,Semiconductor Equipment & Materials,90.0,14.0,84.0,95.0,11.3298,9.1676,1948486.0,2805420.0,177.28,70.5,30705872896,NO,152.63,,152.58,123.82,,172,0.0,1617191,NO,NO,2025-11-03,10626200.0
585,WERN,42.99,574992,Industrials,Trucking,90.0,36.0,91.0,90.0,1.4579,1.4207,1091973.0,1194060.0,45.27,23.06,2577255680,NO,39.74,32.34,41.21,35.2,,10086,0.0,574992,NO,NO,2024-06-21,12667900.0
586,AEIS,310.84,656495,Industrials,Electrical Equipment & Parts,90.0,18.0,10.0,91.0,24.1957,19.9793,938186.0,1340700.0,397.44,128.4,12436912128,NO,343.45,275.29,329.97,309.52,,7705,0.0,656495,NO,NO,2000-10-13,10704900.0
590,IBKR,95.99,4528687,Financial Services,Capital Markets,90.0,82.0,91.0,91.0,3.9029,3.6229,5036855.0,5481330.0,97.84,56.33,162820358144,NO,86.43,73.67,88.81,77.24,,4822,0.59,4528687,NO,NO,2025-08-27,98998600.0
592,BAI,48.2,2136400,ETF,ETF,90.0,12.0,91.0,90.0,2.7909,1.9618,4160945.0,4460950.0,54.46,28.57,0,NO,47.8,38.09,48.35,39.78,,425,2.4,2136400,NO,NO,2025-09-16,79352700.0
593,NVEC,99.08,190428,Technology,Semiconductors,90.0,8.0,91.0,93.0,8.1993,7.2779,169544.0,269900.0,121.2,57.21,479266528,NO,95.97,74.98,99.21,79.55,,7830,0.0,190428,NO,NO,2004-08-17,7825100.0
595,KOP,47.1,115024,Basic Materials,Specialty Chemicals,90.0,81.0,84.0,94.0,1.5736,1.4921,177336.0,211110.0,48.63,25.0,905818944,NO,42.27,33.95,43.22,37.05,,5137,0.0,115024,NO,NO,2006-02-01,5037200.0
608,VLUE,194.0,741296,ETF,ETF,90.0,16.0,88.0,90.0,5.2211,3.7182,1497980.0,3755900.0,206.57,110.53,0,NO,187.92,151.33,192.51,162.89,,3323,0.0,741296,NO,NO,2022-01-27,17944500.0
609,UWM,66.51,122296,ETF,ETF,90.0,78.0,90.0,89.0,2.1393,1.9864,330275.0,279400.0,68.32,36.18,0,NO,61.75,52.49,62.97,55.33,,4891,0.14,122296,NO,NO,2014-03-04,91532400.0
612,PRG,43.25,306092,Industrials,Rental & Leasing Services,90.0,95.0,93.0,91.0,1.9696,1.9068,520391.0,905690.0,47.6,25.8,1732835584,NO,36.88,32.59,38.55,34.15,,11002,0.0,306092,NO,NO,2014-02-07,15858729.0
616,PTF,115.71,178331,ETF,ETF,90.0,4.0,84.0,91.0,7.4564,5.4779,113098.0,123580.0,139.65,64.29,0,NO,123.64,93.83,123.67,101.15,,4961,0.0,178331,NO,NO,2015-10-05,6038400.0
618,AIFD,52.94,12075,ETF,ETF,90.0,13.0,88.0,89.0,1.9056,1.4579,26881.0,28130.0,57.8,28.86,0,NO,51.47,41.56,52.2,44.06,,542,1.37,12075,NO,NO,2026-06-22,119600.0
624,AFRM,85.78,3621821,Financial Services,Credit Services,90.0,96.0,96.0,67.0,4.2946,3.9875,5051249.0,4430170.0,100.0,42.09,28727597056,NO,69.62,66.33,72.22,63.9,,1374,0.0,3621821,NO,NO,2022-02-10,86940400.0
632,STK,52.16,44570,Financial Services,Asset Management,90.0,9.0,88.0,89.0,2.0489,1.7369,67921.0,63470.0,58.46,30.26,921214848,NO,51.88,41.73,52.29,44.25,,4174,0.0,44570,NO,NO,2018-01-12,384000.0
635,VGNT,42.52,1141281,Consumer Cyclical,Auto Parts,90.0,5.0,93.0,,2.42,2.3525,1970286.0,2670630.0,50.89,26.34,3014398720,NO,42.54,,43.4,,,68,1.57,1141281,NO,NO,2026-04-01,27163800.0
638,ANDG,37.91,229520,Consumer Cyclical,Personal Services,90.0,65.0,85.0,91.0,2.2518,2.2125,299342.0,541090.0,40.23,18.12,4264334592,NO,36.63,,37.16,29.59,,136,0.36,229520,NO,NO,2025-12-17,7670200.0
646,DPST,144.78,242947,ETF,ETF,90.0,97.0,92.0,90.0,7.1965,7.0524,409455.0,328390.0,152.5,72.66,0,NO,120.42,107.79,124.9,115.53,,2733,0.0,242947,NO,NO,2023-05-04,6262040.0
647,QLD,93.14,2863071,ETF,ETF,90.0,12.0,93.0,86.0,4.44,3.4879,5070229.0,4558660.0,101.19,56.6,0,NO,91.15,74.95,92.8,77.47,,5040,1.98,2863071,NO,NO,2008-11-20,5974124800.0
649,CTEF,92.21,5191,ETF,ETF,90.0,76.0,88.0,88.0,1.8578,1.0724,2219.0,3650.0,94.37,53.03,0,NO,84.84,72.76,86.79,76.82,,262,1.12,5191,NO,NO,2025-12-31,138700.0
652,LRNZ,63.26,1805,ETF,ETF,89.0,57.0,93.0,86.0,1.5084,0.9784,5214.0,3470.0,64.6,37.89,0,NO,55.21,48.01,57.79,48.5,,1594,0.25,1805,NO,NO,2022-03-15,170500.0
653,CLS,350.2,1362393,Technology,Electronic Components,89.0,1.0,76.0,73.0,24.3143,21.8968,2261585.0,1973030.0,474.03,152.43,40263581696,NO,380.5,318.94,364.82,327.95,,7046,1.13,1362393,NO,NO,2025-01-27,17004700.0
657,QTEC,320.77,163152,ETF,ETF,89.0,17.0,92.0,89.0,11.9429,9.2486,283270.0,736570.0,340.23,205.57,0,NO,303.76,249.3,312.12,259.32,,5075,1.04,163152,NO,NO,2016-11-11,18972200.0
659,SPRX,51.73,63123,ETF,ETF,89.0,7.0,90.0,87.0,3.209,2.5561,146000.0,134560.0,59.1,29.19,0,NO,51.14,42.64,52.19,44.02,,1234,0.0,63123,NO,NO,2026-02-04,753100.0
661,CNAV,43.78,3022,ETF,ETF,89.0,17.0,89.0,89.0,2.2169,1.4232,7147.0,13970.0,48.17,26.68,0,NO,41.8,34.27,42.72,36.16,,440,1.99,3022,NO,NO,2024-10-01,1193900.0
673,CHPY,80.12,644824,ETF,ETF,89.0,12.0,92.0,90.0,4.4607,3.2346,735918.0,829880.0,89.86,50.85,0,NO,78.13,62.96,79.35,66.2,,311,0.0,644824,NO,NO,2026-05-05,1887900.0
675,COHX,39.98,330095,ETF,ETF,89.0,0.0,89.0,,10.2625,9.0161,889378.0,593700.0,75.64,20.64,0,NO,53.97,,51.72,,,94,0.0,330095,NO,NO,2026-05-06,2541500.0
677,UVE,42.9,171911,Financial Services,Insurance - Property & Casualty,89.0,92.0,86.0,83.0,1.365,1.2629,208163.0,277320.0,43.96,21.96,1197387008,NO,38.98,33.63,39.46,35.38,,5806,0.0,171911,NO,NO,2015-11-17,9240400.0
